title,
Jobs: by PI,
parameters,
,
start,end
2019-01-01,2019-12-31
---------,
PI,Number of Jobs Ended
kevingaffney,1368.4131
armin,1316.9739
kflessa,1286.7628
jenmc,1250.61
akielar,1206.8658
bashgroup,1177.7006
high_energy,1175.055
rgallery,1161.7561
lega,1129.2997
wmoore,1085.9817
reiners,1071.5133
sjmiller,903.3997
rbinder,900.3678
kbatai,899.1914
melaniebell,882.0122
emash,872.0867
jkbrown,844.1461
hanquist,812.3392
judee,799.0511
jzhou,748.3386
wiensj,746.9672
zhangshu,730.4458
chamilton,727.7925
hcup,723.5775
hpcteam,685.5453
plan,677.0475
anhughes,672.2667
adhenry,624.4117
cromanoski,586.6031
slbeck,574.0319
winter,562.3111
gwas,554.6297
hammond,552.9292
honghua,550.3478
pembertn,540.8267
gondyleroy,518.0275
raichlen,505.6669
cscheid,444.9081
laurameredith,393.2844
josh,392.4728
evanmaclean,357.6375
jesst,348.0606
bisr,344.7392
nirav,344.0514
halkateb,337.1894
behrangi,325.8111
oiz,320.5717
krunz,318.2108
achilli,313.4983
rmosher,283.8661
yaojan,260.8272
jdpellet,258.4053
UASAL,252.4064
eis_nielsen,252.1528
kanchukaitis,237.7053
fungi,236.2581
tfaily,230.5944
mculver,229.5397
bosschen,226.9958
lroth,220.0581
sarawillis,213.6986
yves,202.5383
tommik,195.3969
heidorn,189.7328
shaneburgess,187.5867
hucc,183.0814
ling-582,179.8125
mbhattacharyalab,178.6111
lansey,176.8103
zhangjw,175.2914
bjoyce3,163.7072
molab,156.3658
dpstark,153.5383
rwing,143.2331
goyalr,141.8442
tesaod,131.8125
llama,129.0425
agalvao,120.7597
chrisweber,120.3853
dkp,119.7167
davidjpmoore,103.1694
manojsar,89.2717
mxiao,88.4147
guangyao,87.3547
geraldj,78.1939
johannr,75.4272
fionamcc,74.3081
klaksari,70.1869
lofverstrom,67.0061
sram,66.5878
klprudic,66.2519
oscr,65.7025
ajrosengren,57.2297
ericlyons,55.1083
lnagy,54.8881
zhiyudai,53.4778
jwjacobs,39.7783
jqcheng,36.6736
paulcarini,36.2694
rwitte,34.5194
michod,32.3994
lemr,31.2875
mbruck,30.3625
lin1,29.7133
wboynton,29.5506
mbeilstein,28.2544
decelles,27.2633
ua-hlt,25.6756
icepig,24.7697
fgoodrum,24.2753
rc,22.8942
pa572fall19,20.7275
cholik,19.0361
kraftm,18.6828
csc585,16.6669
hpc,14.8103
mbsulli,14.0628
jshockey,13.3964
ece569,13.3567
sanderm,13.2625
lcalderin,9.6772
cihantunc,9.0986
wensx,8.645
toddtest,8.5072
kohlers,8.3911
bparent,5.3936
dlebauer,5.2358
chichengz,4.1644
ckpark,4.0606
jiahu,4.0175
maykhanna,3.5778
duey,3.2078
baker,3.2014
ffrasche,3.1828
css19,3.0881
whitake1,3.0692
rychlik,3.0575
bh_class,3.0361
haldar,3.035
dewsants,2.8139
ferng,2.7311
uasal-undergrads,2.6697
genomeanalytics,2.26
ece677f18,2.1133
serena00,2.0753
bethm,2.0444
galbrait,1.4072
atlorenzo,1.4031
jvm2,1.3458
ktmorz,1.0536
yelle,1.0328
chunly,1.0156
ling-582-fall-2019,1.0119
tgb,1.0117
dontsova,0.9564
bilgin,0.7061
oge,0.4117
lamoureu,0.4042
holmgren,0.4003
acl,0.3742
mse551-2019,0.3281
visteam,0.3069
stocklab,0.1967
dshyshlov,0.1944
jkidd,0.1644
limesand,0.1628
geodesy,0.1586
avf,0.1186
mlggaray,0.0964
rwg2,0.0964
barnesca,0.0822
apil,0.0706
cibs,0.0694
tkundu,0.0678
jandrewshanna,0.0675
khalil,0.0672
leeuw,0.0372
lziurys,0.0353
pgoodman,0.0347
chertkov,0.0344
aspinwal,0.0342
kellingson,0.0342
wightman,0.0342
laurentpagnier,0.0339
abmartin,0.0206
tosiron,0.0108
amcewen,0.0103
kdlugosch,0.0056
egami,0.0044
vandoorslaer,0.0042
gea,0.0039
rmthomps,0.0025
mhunter,0.0019
dglicken,0.0014
preverdy,0.0014
ecol346,0.0006
systems,0.0006
---------,
title,
Jobs: by PI,
parameters,
,
start,end
2019-01-01,2019-12-31
---------,
PI,Wall Hours: Total
ruichang,1072565.834
denard,891622.7442
rgutenk,784447.8864
ludwik,569085.7539
Zabludoff_Group,350786.8742
poloczek,217976.1344
masel,201127.8433
kece,175793.5992
mpadi,156267.0106
mazumdar,142165.0192
tgk,125542.9522
sschwartz,109112.395
bhurwitz,106071.6831
cosmo,104001.3661
xfan,83837.7642
breiger,77353.4583
default,76543.3347
bob,71762.105
zhouq,71347.5036
asphaug,68994.5192
mstrout,62799.7603
qinghao,61390.2783
birds,58126.1331
kgklein,55845.1278
pjessen,52435.8814
cactophilic,52165.4397
dlemoine,45202.9647
worobey,39547.1858
lmcguire,36820.0367
amainzer,36812.2528
satheesh,35340.7569
anling,35233.6736
vpaschal,33667.4919
junmingy,32606.7411
barman,30721.2586
tgbeatty,29834.8469
msbarker,29612.5178
kemeny,27214.5533
charig,26572.1058
krishna,25840.4914
malhotra,25000.0256
jrussell,24249.8714
zeng,24003.8422
nkchen,23772.7594
johnson6,22687.4772
ditzler,21754.5914
benquist,21612.1617
yongge,20740.3536
dmarrone,20196.1603
ducea,19080.8972
kmkshare,18175.9706
hjo,16960.5725
zhuangquntao,16608.5947
gwp,16189.8283
nlp,14955.1006
dornhaus,14514.5431
tswetnam,13977.0039
dukepauli,13588.3853
shufang,12526.5219
haiquan,12490.6344
claytonm,11981.9956
quasars,11708.6125
niug,11682.1097
atila,11579.8417
behroozi,11554.7294
guven,11489.5714
hoshin,10603.9206
yann,10494.1667
jeisner,10473.5317
mtuller,10459.7769
yinghuichou,10298.3922
ptys,10295.4744
eknudsen,9941.2086
wolg,9870.6394
cederburg,9825.6144
tbose,9285.8431
staff,7787.3131
mfh,7758.8089
tomasiak,7410.8664
curtisthorne,7350.25
madenci,7171.8528
erdmann,7087.8419
lecondon,6835.4908
kkratter,6835.1992
kobourov,6660.0153
neomartinez,6586.2717
mmo,6503.1622
edwardjbedrick,6348.7311
gbesla,6089.7628
msurdeanu,6074.9675
lim,6037.7061
faselh,5975.9892
mekevans,5682.4122
erozo,5490.8439
granzier,5332.7808
pierre,5331.6217
barberan,5291.7508
liangr,5243.9269
haozhang,5226.2306
buelljannuzi,4964.1375
echriste,4749.7097
meilingw,4689.2306
dfz,4610.1439
nnp,4605.8525
cusanovichlab,4038.2128
alanger,4009.6669
cmlaukai,3982.6758
lisamwhite,3915.455
orbachmj,3785.655
mcn1,3651.6225
kobus,3636.4442
hz,3634.5511
pchhsu,3470.4397
smissoum,3379.1539
calvin_mathbio,3371.5386
hxin,3349.0811
boguo,3315.0819
dienes,3291.0811
gowrisan,3240.6828
arabyan,3182.5425
tandonr,3070.1411
trouard,3013.3317
sbyrne,3006.0958
rlysecky,2902.3269
schlenke,2872.4039
jneilson,2850.7833
regisf,2769.3708
juren,2755.3328
pajansen,2731.9225
tgianetti,2705.7842
tjyeh,2696.5425
zsz,2691.6861
vasic,2651.0078
robertof,2612.2289
tzega,2583.2144
sreynold,2581.5478
chiu,2475.5964
yotam,2475.4569
fozel,2439.3736
adekstrom,2341.7431
sanov,2312.5783
xytang,2270.1792
dcbrown,2176.3817
akoglu,2163.7886
ccweinkauf,2142.0111
astrorv,2137.2589
hutchinsone,2083.0658
dpscheitrum,2037.1383
dlichten,2029.2672
SAMOS,2022.4475
pd,1999.2814
agaspar,1999.1047
cosmolike,1998.4944
jrmales,1957.7083
nfan,1954.1933
changxuwu,1886.5819
ritu,1880.7256
whiteman,1854.3953
adhar,1835.6453
donata,1828.0422
vsubbian,1810.7892
euanmc,1738.6042
quantumphotonicapplications,1713.5
mrieke,1712.7614
jchurko,1689.4756
jekan,1650.3564
rfleisch,1640.2228
caos,1638.7711
pkapp,1634.8008
student,1629.3339
yadegari,1586.4992
fluids1,1552.9856
ganguly,1518.6569
sgralla,1502.1617
kukolich,1468.6678
francescavitali,1452.0025
mcgrath,1421.6572
CPRL,1407.0575
monti,1389.2819
kevingaffney,1368.4131
armin,1316.9739
momayez_rpl,1291.4903
kflessa,1286.7628
bashgroup,1245.6608
poirierd,1218.1847
brant,1210.0192
akielar,1206.8658
jenmc,1200.0583
lega,1129.2953
wmoore,1085.9817
deymier,1035.2531
rgallery,1016.2389
judith,979.3669
brio,975.7828
high_energy,910.8575
sjmiller,903.3997
melaniebell,902.8667
rbinder,900.3678
kbatai,899.1914
jkbrown,844.1461
deeptab,814.4803
hanquist,812.3392
ekiser,802.6306
judee,799.0511
montfort,778.1736
plan,751.9819
jzhou,748.3386
wiensj,746.6675
zhangshu,730.4458
chamilton,727.7925
hpcteam,715.5994
hcup,649.9736
adhenry,624.4117
cromanoski,586.6031
slbeck,574.0319
winter,562.3111
gwas,559.5094
hammond,552.9292
honghua,550.3478
pembertn,540.8267
raichlen,515.1111
manga,496.855
cscheid,444.9081
emash,443.6836
gondyleroy,441.36
frantzis,429.5453
evanmaclean,426.34
josh,392.4728
dpsaltis,377.9656
jesst,348.0606
bisr,344.7392
nirav,344.0514
halkateb,338.3006
reiners,333.7697
behrangi,325.8111
oiz,320.5717
krunz,318.2108
achilli,313.4983
rmosher,283.8661
molab,276.2403
yaojan,260.8272
lyzhang,252.4975
eis_nielsen,252.1528
jdpellet,238.8933
kanchukaitis,237.7053
fungi,236.2581
tfaily,230.5944
mculver,229.5369
bosschen,226.9958
myjeon,225.1986
lroth,220.0581
sarawillis,213.6986
laurameredith,201.7683
tommik,195.3969
heidorn,189.7328
tmerritt,184.2556
hucc,183.0814
ling-582,179.8125
yves,177.7097
lansey,176.8103
shaneburgess,175.5572
zhangjw,175.2914
dpstark,173.5436
bjoyce3,164.4394
UASAL,159.8644
rwing,143.2331
goyalr,139.4375
tesaod,131.8125
llama,129.0425
agalvao,120.7597
chrisweber,120.3853
dkp,119.7167
davidjpmoore,103.1694
mullen,90.2408
manojsar,89.2717
mxiao,88.4147
guangyao,80.1289
geraldj,78.1939
fionamcc,74.1903
lnagy,73.9475
klaksari,70.1869
lofverstrom,67.0061
sram,66.5878
klprudic,66.2519
oscr,65.7025
ericlyons,55.1083
jwjacobs,39.7783
jqcheng,36.6736
paulcarini,36.2694
rwitte,34.5194
anhughes,33.6133
zhiyudai,32.6058
michod,32.3994
johannr,31.5833
lemr,31.2875
mbruck,30.3625
wboynton,29.5506
mbhattacharyalab,28.6483
mbeilstein,28.2544
decelles,27.2633
ua-hlt,25.6756
ece569,25.2639
icepig,24.7697
fgoodrum,24.2753
pa572fall19,20.7275
cholik,19.0361
kraftm,18.6828
ajrosengren,17.3325
csc585,16.6669
hpc,14.8103
mbsulli,14.0628
jshockey,13.3964
sanderm,13.2625
lcalderin,9.6772
cihantunc,9.0986
wensx,8.645
kohlers,8.3911
toddtest,8.3369
lin1,7.1436
bparent,5.3936
dlebauer,5.2358
rc,4.7047
chichengz,4.1644
ckpark,4.0606
jiahu,4.0175
maykhanna,3.5778
duey,3.2078
baker,3.2014
ffrasche,3.1828
css19,3.0881
whitake1,3.0692
rychlik,3.0575
bh_class,3.0361
haldar,3.035
dewsants,2.8139
ferng,2.7311
uasal-undergrads,2.6697
genomeanalytics,2.26
ece677f18,2.1133
serena00,2.0753
bethm,2.0444
galbrait,1.4072
atlorenzo,1.4031
jvm2,1.3458
ktmorz,1.0536
yelle,1.0328
chunly,1.0156
ling-582-fall-2019,1.0119
tgb,1.0117
dontsova,0.9564
bilgin,0.7061
oge,0.4117
lamoureu,0.4042
holmgren,0.4003
acl,0.3742
mse551-2019,0.3281
visteam,0.3069
stocklab,0.1967
dshyshlov,0.1944
jkidd,0.1644
limesand,0.1628
geodesy,0.1586
avf,0.1186
mlggaray,0.0964
rwg2,0.0964
barnesca,0.0822
apil,0.0706
cibs,0.0694
tkundu,0.0678
jandrewshanna,0.0675
khalil,0.0672
leeuw,0.0372
lziurys,0.0353
pgoodman,0.0347
chertkov,0.0344
aspinwal,0.0342
kellingson,0.0342
wightman,0.0342
laurentpagnier,0.0339
abmartin,0.0206
tosiron,0.0108
amcewen,0.0103
kdlugosch,0.0056
egami,0.0044
vandoorslaer,0.0042
gea,0.0039
rmthomps,0.0025
mhunter,0.0019
dglicken,0.0014
preverdy,0.0014
ecol346,0.0006
systems,0.0006
---------,
title,
Jobs: by PI,
parameters,
,
start,end
2019-01-01,2019-12-31
---------,
PI,CPU Hours: Per Job
brant,8568.093636
deymier,7971.943395
pierre,5877.380206
manga,4101.092803
tzega,4042.837008
pkapp,3269.601667
lyzhang,2577.403824
poirierd,1656
ptys,1597.246948
fluids1,1556.446111
kmkshare,1518.138087
regisf,1491.199679
neomartinez,1452.091391
agaspar,1230.218291
momayez_rpl,1083.369559
jeisner,1052.490442
smissoum,1007.335097
ludwik,924.9017244
ditzler,919.1660446
gowrisan,870.6713971
behrangi,827.130101
kflessa,818.8490467
sreynold,798.7284291
lisamwhite,740.5785642
erdmann,723.2787317
wolg,722.8928838
anhughes,697.1654321
charig,682.983662
ducea,673.4799143
wiensj,671.63475
pd,652.4341637
tswetnam,648.2116048
boguo,615.9427064
krishna,612.7005231
johnson6,597.8504967
dpsaltis,593.5269782
montfort,592.2969374
madenci,550.6010952
molab,547.2804167
ganguly,538.009537
brio,537.5425417
reiners,517.2822989
sschwartz,516.3279786
myjeon,504.0455172
astrorv,481.4428057
kemeny,458.2125677
lim,457.7145358
barman,446.2379723
emash,443.9713939
faselh,424.163585
juren,419.5977981
yongge,408.7249207
guven,407.5325648
dpscheitrum,405.7744286
armin,387.0255271
jneilson,386.6122539
hxin,379.6652159
tomasiak,375.6787395
malhotra,374.0064601
adhar,364.5776016
yotam,349.8443232
trouard,345.0592199
mullen,334.6275758
deeptab,327.8908428
haiquan,310.9897639
vasic,303.8690064
nnp,297.1517742
claytonm,293.790687
chamilton,288.92025
dornhaus,286.9717264
guangyao,286.6168056
echriste,284.8490827
changxuwu,282.3791982
rwing,259.1430808
arabyan,248.065677
klaksari,245.5389931
quasars,242.9336063
lmcguire,240.702267
worobey,238.9310155
jkbrown,234.839647
hutchinsone,232.7595117
fungi,230.4252037
adhenry,227.0587879
calvin_mathbio,225.6930064
dfz,225.6127771
kobus,224.6676049
hammond,223.0405314
slbeck,222.7719367
kkratter,220.9478955
lecondon,220.6422749
jqcheng,220.0416667
ekiser,212.4080488
mbhattacharyalab,208.3796296
tmerritt,204.0144855
fozel,202.6820319
kevingaffney,201.5474927
plan,198.211871
rgallery,197.1465253
adekstrom,193.9342631
SAMOS,192.7254513
quantumphotonicapplications,190.3401262
gwas,189.0022421
cmlaukai,188.3873627
liangr,186.9933061
vsubbian,186.1483738
judith,185.2856381
mazumdar,183.2615041
laurameredith,182.7965205
sanov,178.2707383
kobourov,176.1140477
atila,175.8007429
behroozi,172.17509
tgianetti,169.1115135
euanmc,159.8716475
josh,158.5503529
francescavitali,153.3910433
davidjpmoore,151.9752339
yaojan,151.624213
tjyeh,151.0949387
mekevans,148.4169343
haozhang,146.4319663
hjo,146.2260432
jrussell,135.9551287
bisr,133.6110378
klprudic,131.5894872
ccweinkauf,125.6232422
achilli,124.5753086
lega,118.3190052
sbyrne,115.8194796
tesaod,114.9073704
agalvao,113.6562092
pchhsu,111.3111807
qinghao,108.6028068
erozo,108.5651772
dmarrone,105.9105695
kukolich,105.7133555
eis_nielsen,105.3772803
birds,103.5838593
tbose,103.2542321
jesst,102.1191098
kanchukaitis,101.7512073
tgbeatty,101.3089658
nfan,101.1767573
sgralla,100.2939778
pembertn,99.09774113
yann,98.7813584
cosmolike,97.66288383
nlp,96.58758285
zhangshu,96.41224301
pajansen,92.85076048
honghua,91.99941098
orbachmj,89.83986402
barberan,84.74844938
ritu,84.68727077
niug,84.24327314
tfaily,83.9906467
jenmc,83.38419617
manojsar,82.65407088
mmo,81.86272869
gbesla,81.58206327
jrmales,80.87514074
sjmiller,79.52337044
msurdeanu,79.49207231
robertof,78.54590602
CPRL,77.45573748
tandonr,76.39100025
frantzis,76.27179942
nkchen,74.67255414
rfleisch,74.54218908
dlichten,73.31546093
dlemoine,72.90368661
melaniebell,66.81063857
bob,66.57029339
hoshin,63.84522622
cscheid,63.78405051
winter,60.09431722
meilingw,60.00801999
chrisweber,57.47050505
curtisthorne,55.52401084
johannr,55.18385234
yinghuichou,54.72472972
tgk,54.02020319
vpaschal,52.52815433
chiu,50.5828458
hucc,50.32862193
krunz,49.76057728
nirav,49.13910948
schlenke,47.75334356
dcbrown,47.3234445
cederburg,47.01602304
paulcarini,44.15410628
mcn1,43.93048556
hcup,43.87681083
gondyleroy,42.49167208
bosschen,41.50575286
michod,41.29858586
heidorn,40.2463468
mxiao,40.00854762
jchurko,39.6873227
lin1,39.57074074
akielar,39.47319523
rlysecky,36.78419341
mculver,36.195759
UASAL,35.99042189
alanger,35.71121463
monti,34.83156908
cholik,34.71902778
mfh,34.59701058
kgklein,34.35912381
xfan,33.91652407
zhiyudai,33.47063492
rwitte,31.43612654
mbruck,31.22521111
rmosher,30.78696264
granzier,29.60698661
wmoore,28.95080149
haldar,28.32666667
zeng,27.89634777
hpcteam,27.19203408
bjoyce3,26.59398271
shaneburgess,26.26213333
xytang,25.25292868
yadegari,24.88633418
sram,24.48584163
donata,23.93955108
yves,23.92122363
Zabludoff_Group,23.6665352
lansey,23.33183438
kbatai,23.27953767
cromanoski,23.21775414
mcgrath,23.0494512
mbsulli,22.89729167
ajrosengren,22.23507716
cihantunc,21.86302778
whitake1,21.48416667
caos,20.985881
decelles,19.54922222
zsz,19.49129137
default,19.17833242
bh_class,19.15703704
msbarker,18.98786654
chichengz,18.77288889
satheesh,17.86400978
ffrasche,17.82355556
masel,17.77204528
uasal-undergrads,16.63722222
denard,16.31216568
ferng,16.20787037
junmingy,16.12753461
dkp,16.1137037
jiahu,16.07
jekan,16.06134311
bashgroup,15.99913257
zhouq,15.89117092
zhangjw,15.25444444
hanquist,14.46667945
tommik,14.43820851
cactophilic,14.29771174
sanderm,14.28067308
staff,13.47490563
fionamcc,13.13328348
anling,13.11428532
shufang,13.09221291
student,12.78474451
llama,12.58914634
edwardjbedrick,12.56611148
dukepauli,12.54377447
wboynton,11.90366013
jzhou,11.58125824
hz,11.10003859
wensx,11.04092593
jwjacobs,10.30136305
mbeilstein,9.10484079
cusanovichlab,8.79363177
poloczek,7.60821577
ckpark,7.38935185
rgutenk,7.34954757
genomeanalytics,7.2295
gwp,7.19310697
buelljannuzi,7.0813724
asphaug,6.96307397
amainzer,6.85421604
holmgren,6.40444444
ruichang,6.31794893
lnagy,5.86546014
ericlyons,5.72360632
duey,5.42587963
bhurwitz,5.36101429
cosmo,5.33434222
eknudsen,5.31900235
kohlers,5.24444444
breiger,5.14693688
csc585,4.96462175
dienes,4.74574457
limesand,4.55777778
jvm2,4.54083333
rychlik,4.50578947
acl,4.26708333
fgoodrum,3.86553983
kece,3.82151885
mstrout,3.7397599
icepig,3.58634503
akoglu,3.45092871
halkateb,3.44496456
rbinder,3.4069797
goyalr,3.27692794
maykhanna,3.23154122
serena00,3.22820988
mtuller,3.05249645
whiteman,2.90245916
jdpellet,2.82974891
dewsants,2.6262963
ling-582,2.52434461
lofverstrom,2.50041152
sarawillis,2.44258896
benquist,2.42078639
kraftm,2.10209049
khalil,1.88222222
stocklab,1.83555556
dlebauer,1.71273148
lcalderin,1.65388889
bilgin,1.64759259
oscr,1.50727208
bparent,1.48420635
geraldj,1.42170707
rwg2,1.34944444
mrieke,1.28969322
judee,1.18624898
galbrait,1.12577778
lemr,1.02789427
bethm,1.02222222
chunly,1.01555556
ling-582-fall-2019,1.01194444
tgb,1.01166667
visteam,0.98472222
toddtest,0.88687853
raichlen,0.80985209
hpc,0.7794883
mpadi,0.74778727
jshockey,0.74424383
high_energy,0.7434609
baker,0.70513889
dpstark,0.68055465
zhuangquntao,0.64538289
ua-hlt,0.64188889
lroth,0.54040933
pjessen,0.4745207
jkidd,0.3837037
lamoureu,0.37722222
ece569,0.37286806
atlorenzo,0.36583333
oge,0.33022222
ktmorz,0.26979167
yelle,0.26861111
oiz,0.24236454
evanmaclean,0.18847901
pa572fall19,0.17715812
geodesy,0.15861111
pgoodman,0.13888889
rc,0.11965965
mlggaray,0.09638889
dontsova,0.07969907
cibs,0.07203704
ece677f18,0.05979167
avf,0.05930556
mhunter,0.05444444
dshyshlov,0.04861111
css19,0.04493696
lziurys,0.03527778
chertkov,0.03444444
aspinwal,0.03416667
kellingson,0.03416667
wightman,0.03416667
laurentpagnier,0.03388889
tkundu,0.03388889
jandrewshanna,0.03375
barnesca,0.02740741
apil,0.02351852
abmartin,0.02055556
preverdy,0.01944444
leeuw,0.01861111
dglicken,0.01296296
vandoorslaer,0.00958333
mse551-2019,0.00745581
ecol346,0.00666667
kdlugosch,0.00555556
egami,0.00444444
gea,0.00388889
amcewen,0.00342593
rmthomps,0.0025
tosiron,0.00063725
systems,0.00013889
---------,
title,
Jobs: by PI,
parameters,
,
start,end
2019-01-01,2019-12-31
---------,
PI,Node Hours: Per Job
brant,404.3327273
deymier,284.7139043
pierre,209.9064326
ptys,147.0782064
manga,146.4771212
tzega,144.387036
poirierd,117.8742014
lyzhang,117.0668192
pkapp,116.7714881
kmkshare,96.42359751
agaspar,76.88864316
malhotra,76.43264616
momayez_rpl,57.64028257
ludwik,56.37861639
fluids1,55.58736111
tgk,54.02020319
regisf,53.25713141
neomartinez,51.86040682
qinghao,51.7633865
boguo,47.35831349
yotam,45.00830808
jeisner,39.08034204
smissoum,37.96802122
birds,34.52795311
xfan,33.91495314
ditzler,32.9615021
myjeon,32.56179598
worobey,31.20504827
gowrisan,31.09540704
behrangi,29.61919192
kflessa,29.24460859
sreynold,28.52601533
lisamwhite,26.45577703
ducea,26.15659863
mmo,26.11711736
wolg,25.97536696
charig,25.96173784
erdmann,25.85822401
chiu,25.26118764
krishna,24.91842819
wiensj,24.89890741
anhughes,24.89876543
tswetnam,23.31675101
pd,23.30122013
madenci,22.86296355
quasars,22.77940175
johnson6,22.77859159
hutchinsone,21.92700877
dpsaltis,21.29948527
montfort,21.17956299
lim,20.67707572
ganguly,20.24875926
juren,20.11191809
molab,19.54572917
brio,19.19794792
reiners,18.47436782
sschwartz,18.44028495
chamilton,18.1948125
jneilson,18.04293249
echriste,17.89689815
astrorv,17.23927321
armin,16.88428063
tjyeh,16.54320552
Zabludoff_Group,16.53563091
kemeny,16.36473442
vasic,16.27576667
barman,15.94231184
tgbeatty,15.86116265
emash,15.85612121
nkchen,15.49723562
bob,15.23813425
faselh,15.20506837
yongge,14.69904579
guven,14.55648638
dpscheitrum,14.5509881
tomasiak,13.64065678
hxin,13.56382366
kobourov,13.38329677
adhar,13.06723889
rwing,13.02118687
cederburg,12.97967562
trouard,12.82268794
jqcheng,12.22453704
mazumdar,12.13217938
mullen,11.95098485
deeptab,11.75994539
achilli,11.61104938
haiquan,11.36545445
guangyao,10.91934028
dmarrone,10.87569213
nnp,10.61256336
claytonm,10.60168656
dornhaus,10.24914003
changxuwu,10.19774024
melaniebell,10.13807152
sgralla,10.01441111
gwas,9.90410218
kkratter,9.58885982
denard,9.21609729
SAMOS,8.88232605
arabyan,8.86907691
jkbrown,8.79318866
klaksari,8.77336806
lmcguire,8.62902195
dfz,8.13080284
lecondon,8.11044753
adhenry,8.10924242
cscheid,8.08923737
calvin_mathbio,8.06588184
kobus,8.02747057
hammond,8.01346618
slbeck,7.9726659
satheesh,7.92106664
zhouq,7.88274638
fungi,7.87526852
fozel,7.80039609
plan,7.78215517
sanov,7.76032998
behroozi,7.67627106
ekiser,7.62838517
adekstrom,7.58188839
mbhattacharyalab,7.44212963
tmerritt,7.3525157
vsubbian,7.33113023
kevingaffney,7.20217398
gwp,7.19310697
quantumphotonicapplications,7.13958333
agalvao,7.10351307
rgallery,7.04094613
laurameredith,6.8997271
amainzer,6.85421604
yinghuichou,6.7841846
cmlaukai,6.72971383
liangr,6.68016171
judith,6.61734422
yann,6.28634699
atila,6.27859789
niug,6.25045999
hjo,6.14736227
tgianetti,6.0396968
euanmc,5.7097017
jenmc,5.53367257
ccweinkauf,5.49233618
francescavitali,5.4877646
chrisweber,5.47205808
yaojan,5.43390046
davidjpmoore,5.42997076
mekevans,5.33059308
haozhang,5.26307206
jrussell,5.20590445
klprudic,5.09630342
CPRL,4.99629499
gbesla,4.97213621
zhangshu,4.96901927
hoshin,4.89562353
bisr,4.78804398
asphaug,4.73647502
tbose,4.66390912
rfleisch,4.6597238
josh,4.6173268
kanchukaitis,4.57125534
pchhsu,4.43790246
tesaod,4.39375
lega,4.26150839
rgutenk,4.22296389
jesst,4.19350067
sbyrne,4.14000765
mcn1,4.10756187
nlp,3.98308157
cosmolike,3.97328135
orbachmj,3.96819182
erozo,3.90095162
kukolich,3.78522623
nfan,3.77785232
eis_nielsen,3.7634743
pembertn,3.75574074
frantzis,3.72638255
xytang,3.70339179
poloczek,3.69237369
tfaily,3.60303819
sjmiller,3.44809054
ritu,3.38869469
ruichang,3.38185623
pajansen,3.31610839
honghua,3.31534806
msurdeanu,3.28329948
jrmales,3.26264213
barberan,3.19936568
llama,3.14737805
kbatai,3.07942256
manojsar,3.07833333
hcup,3.05306962
michod,2.94540404
rbinder,2.78751634
vpaschal,2.75443353
tandonr,2.72911358
robertof,2.71787643
schlenke,2.63779848
dlichten,2.61840932
dlemoine,2.60370309
whiteman,2.53478232
nirav,2.52978962
curtisthorne,2.52801545
mxiao,2.52613492
lin1,2.47611111
meilingw,2.42087277
hucc,2.37768038
cactophilic,2.353536
breiger,2.32598251
akielar,2.28140989
mfh,2.17971268
dcbrown,2.17053854
masel,2.15259639
winter,2.14622561
bosschen,2.12145639
msbarker,2.06325599
monti,2.02519234
zeng,1.99258138
johannr,1.9849269
jchurko,1.96374336
rwitte,1.91774691
cholik,1.90361111
UASAL,1.8977924
decelles,1.81755556
krunz,1.77771415
granzier,1.76348573
kgklein,1.74155622
wboynton,1.73826797
default,1.73661161
hanquist,1.69945432
gondyleroy,1.68190747
mstrout,1.67271945
mculver,1.61647692
paulcarini,1.57693237
student,1.55613446
wmoore,1.49997468
anling,1.48931263
wensx,1.44083333
heidorn,1.43736953
sarawillis,1.39672295
cusanovichlab,1.38389746
alanger,1.36548149
ckpark,1.35351852
rlysecky,1.32218341
icepig,1.30366959
hpcteam,1.28620127
zhiyudai,1.27328042
cromanoski,1.24809161
lofverstrom,1.24085391
rmosher,1.23959
donata,1.23944881
tommik,1.23668952
mbruck,1.2145
junmingy,1.20600441
staff,1.20227305
edwardjbedrick,1.19945798
kece,1.14188674
eknudsen,1.12916954
bjoyce3,1.08415379
jzhou,1.05697544
dkp,1.0501462
kohlers,1.04888889
bethm,1.02222222
hz,1.0200817
chunly,1.01555556
bh_class,1.01203704
ling-582-fall-2019,1.01194444
haldar,1.01166667
tgb,1.01166667
lemr,1.00927419
sram,0.99384743
shaneburgess,0.93793333
yadegari,0.93522926
dukepauli,0.93378129
jwjacobs,0.92507752
bhurwitz,0.91055209
ferng,0.91037037
cihantunc,0.90986111
mbsulli,0.87892361
dlebauer,0.87263889
yves,0.85459212
caos,0.8538301
lansey,0.83401074
chichengz,0.83288889
mcgrath,0.82319469
ajrosengren,0.79485725
hpc,0.7794883
bparent,0.77051587
whitake1,0.76729167
jshockey,0.74424383
geraldj,0.71085354
zsz,0.69709108
uasal-undergrads,0.66743056
ua-hlt,0.64188889
ffrasche,0.63655556
shufang,0.61778902
jiahu,0.57392857
jekan,0.5736194
bashgroup,0.57142191
zhangjw,0.53935812
duey,0.53462963
baker,0.53356481
cosmo,0.52833154
sanderm,0.51009615
fionamcc,0.47633369
buelljannuzi,0.47604489
ericlyons,0.47507184
pjessen,0.4745207
fgoodrum,0.45802411
genomeanalytics,0.452
lroth,0.43064199
